open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,ignore,return_1d,return_7d,volatility_20d,rsi,macd,macd_signal,macd_histogram,sma_20,sma_50,sma_200,bb_upper,bb_lower,bb_width,stoch_k,stoch_d
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857447,0,-0.018787796475517426,-0.03250887284694637,0.27183951124548916,46.42880232244666,231.5221300202611,259.8316149279248,-28.309484907663716,27147.896500000003,26617.197999999997,28028.2383,28356.329652148273,25939.46334785173,0.08902591419178799,23.825527350732898,45.29476861487715
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,0,-0.004312102612340163,-0.023741362308234204,0.272673723087466,45.042802762838505,164.41547636159885,240.74838721465963,-76.33291085306078,27156.871000000003,26623.7362,28022.196200000002,28350.884904004477,25962.85709599553,0.08793457125487499,10.824752368542288,28.812263308722788
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0,0.0038255386939205493,-0.03827598564896684,0.27303887203803284,46.56037861661195,118.13162547391403,216.22503486651053,-98.0934093925965,27171.173000000003,26637.3752,28020.88165,28343.670026641863,25998.675973358142,0.08630448355261366,15.839595559779367,16.829958426351528
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,0,-0.00035440399076769324,-0.03949647794247313,0.2668440596029338,46.43197067720891,79.76368958784951,188.93276581077833,-109.16907622292882,27201.378000000004,26653.2246,28018.8387,28306.413551855243,26096.342448144766,0.08124849791471878,15.37323522784052,14.012527718720735
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.13443276,0,0.011234344090378379,-0.02732738595231221,0.27024602473471243,51.039819694371594,72.85919634847596,165.71805191831788,-92.85885556984192,27243.844999999994,26675.9602,28012.86645,28270.280116108177,26217.40988389181,0.07535170722841679,30.151273183301242,20.45470132364039
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.236096,2289339,40738.04173,1148700588.6793344,0,0.04959205130707445,0.033006742993506366,0.33763888396570113,65.36286529757231,174.0428646498367,167.38301446462165,6.659850185215049,27357.8005,26723.9404,28015.2277,28410.717589033622,26304.88341096638,0.0769738114753502,56.68671670509106,34.070408372077615
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,0,-0.003679548419376566,0.03672090520231386,0.3392695749956512,63.79761260590356,242.96872597256151,182.50015676620964,60.46856920635187,27458.9465,26769.458599999998,28014.88045,28502.63048748426,26415.262512515736,0.07601777347752672,53.65696522156159,46.83165170331798
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,0,-0.00267327231280845,0.053747053080275276,0.32702755524128807,62.62849616573976,288.14609622857097,203.62934465868193,84.51675156988904,27523.876999999997,26781.531799999997,28014.2168,28611.260958978633,26436.49304102136,0.07901386559594324,51.46388392934528,53.93585528533265
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.56325006,0,0.013902189265536657,0.07302343119093946,0.3290390374741088,66.09853216619145,351.6648211160027,233.2364399501461,118.42838116585662,27614.214500000002,26809.806200000003,28016.925999999996,28779.02504906756,26449.403950932443,0.08436311299512494,62.838380511593755,55.98640988750022
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.5510907,1915748,29466.75927,869634841.3281221,0,0.0332708660775638,0.10449854813491188,0.3527692889672414,72.71810043665488,473.63128852221416,281.31540966455975,192.3158788576544,27749.538499999995,26884.371399999996,28026.271199999996,29178.89644150068,26320.18055849931,0.10301850183927826,85.32226368193109,66.54150937429006
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0,0.00811485642946308,0.11385615034440022,0.32020758136648303,74.09111603555698,582.9974804954873,341.65182383074523,241.34565666474202,27845.4,26966.466399999998,28034.992850000002,29556.493072828038,26134.306927171965,0.12289951466511785,87.75970822605707,78.64011747319398
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969324,1008299,11161.46844,334011129.2314961,0,0.002763642685674972,0.10452582754385609,0.30572532885611436,74.5644179866389,668.6333576198958,407.04813058857536,261.58522703132047,27970.297499999997,27048.925399999996,28044.1051,29910.088863047862,26030.50613695213,0.13870366327336098,89.91156708744101,87.66451299847641
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.865188,2839938,47839.23087,1505815243.5676997,0,0.10261012267749958,0.1603187702231308,0.516654452970939,85.31818915559876,973.6082088413568,520.3601462391317,453.2480626022251,28252.474,27190.900999999998,28069.285949999998,31182.74994215564,25322.198057844358,0.20743499788058492,79.61880961813908,85.76336164387908
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.1611967,2850160,57409.31981,1959449469.465793,0,0.02578591647593509,0.19463436811850743,0.5210920022949559,86.96293220110374,1269.4782124041376,670.1837594721329,599.2944529320047,28559.682,27352.8352,28099.36795,32379.95079904859,24739.41320095141,0.26752880505102195,84.47297553921942,84.66778408159985
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0,0.0169007624091575,0.21808086158192097,0.5106382079080924,87.94105397321977,1532.5531358518565,842.6576347480777,689.8955011037788,28913.964999999997,27526.9142,28132.1563,33483.02469611474,24344.90530388525,0.3160451841257155,91.01489971346707,85.03556162360853
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,0,-0.009983461874620403,0.1893851404085367,0.5178434107306957,83.87043885678224,1693.7282680590179,1012.8717614102659,680.856506648752,29224.9935,27694.748400000004,28161.2958,34302.67335647887,24147.313643521135,0.34748886130488726,86.87213496218736,87.4533367382913
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244015,0,-0.007602558704320916,0.14233625354915413,0.5221133511262585,80.83262736042084,1779.9913116052667,1166.2956714492661,613.6956401560005,29521.761,27847.488800000003,28182.569199999998,34949.932634986886,24093.589365013107,0.36774036853607,83.65351548698618,87.18018338754689
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.58636194,0,0.005575943835746777,0.1394593076516728,0.5200232134400248,81.36178509487733,1842.3668435961445,1301.5099058786418,540.8569377175027,29829.9585,28010.898800000003,28201.9721,35550.74665164233,24109.17034835767,0.38355991354411906,85.84708000118039,85.45757681678465
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.79684675,0,0.013053901000557477,0.15115232295050163,0.5105051995302269,82.58096589419752,1905.7307294169623,1422.354070586306,483.3766588306562,30176.747000000003,28183.3844,28225.161200000002,36147.7893922766,24205.7046077234,0.3957379761494239,90.76676127111152,86.75578558642604
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,0,-0.0014817865665446295,0.042477787262711786,0.5069971539475493,81.9173719933125,1929.5759307931912,1523.7984426276832,405.777488165508,30530.9775,28356.046799999996,28245.66565,36637.76911492148,24424.18588507852,0.4000390498418519,88.83225992555492,88.48203373261562
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0,0.004787274621149917,0.021137449727660185,0.48928917338465766,82.40847135527241,1939.4341833723702,1606.9255907766208,332.5085925957494,30919.190000000002,28545.5918,28266.52985,37034.255764339774,24804.124235660234,0.39555148529698025,91.08232790200765,90.2271163662247
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0,0.022565392322177802,0.026825680041627775,0.4843980385259662,84.54881267739673,1987.4107153546574,1683.022615692228,304.38809966242934,31352.28,28737.218399999998,28292.161549999997,37454.526031962356,25250.033968037642,0.3892696819473644,97.85372673879279,92.58943818878514
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.954931,0,-0.013546601591183705,0.02313006161340314,0.49720626586355443,78.25445026597666,1964.072776419358,1739.2326478376542,224.84012858170377,31756.259499999996,28911.6102,28315.34625,37683.20772387199,25829.311276128003,0.37327747771251163,85.91275466807078,91.61626976962374
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749345,0,-0.006433880083877019,0.02433493193973102,0.5011331764751634,75.42147291977287,1905.4719094310858,1772.4805001563407,132.99140927474514,32149.4745,29075.4912,28341.7788,37757.840461028165,26541.108538971832,0.34889316533171744,80.54958268279293,88.10535469655217
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0,0.009945910882288134,0.028786420586250472,0.5012623405361132,76.81010108886463,1865.3892710849323,1791.062254342059,74.32701674287318,32544.8705,29244.732600000003,28365.189100000003,37792.19418954112,27297.546810458884,0.3224670191599699,85.45435059787332,83.97222931624569
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,0,-0.0014314614054447006,0.014076103469019774,0.4768455166969578,76.13674882666166,1808.7237365278634,1794.59455077922,14.129185748643295,32870.4255,29413.776800000003,28396.263000000003,37876.097807582606,27864.753192417385,0.3045699732473868,84.05101132692714,83.35164820253114
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0,0.00097709691681791,0.016573298761150435,0.4745720308327209,76.28932561018209,1746.4444289799867,1784.9645264193737,-38.52009743938697,33202.9345,29584.148400000002,28430.2752,37845.880948317004,28559.988051683005,0.27967084947368126,70.21870489905315,79.90802227461789
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978528,1352796,19375.26868,680382009.6599416,0,0.010073306323187703,0.021921334928032277,0.47069997886953946,77.86234365985246,1705.9095364113673,1769.1535284177723,-63.24399200640505,33556.8905,29756.8806,28470.9566,37710.42497150971,29403.356028490292,0.24755180886081854,77.41476615626608,77.22816079408214
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0,0.006373039781779832,0.005739181055084419,0.4710582988460045,78.82893876964734,1672.7074463771278,1749.8643120096435,-77.15686563251575,33902.441,29925.1698,28509.995949999997,37499.402538704075,30305.47946129592,0.21219484099708796,82.27362295353683,76.63569800295204
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.782681,2138765,42156.81236,1550254981.0451877,0,0.030214132209319677,0.05035546464828866,0.4684703827099015,82.70828246262127,1713.496493257684,1742.5907482592518,-29.094255001567717,34254.0435,30116.691600000002,28555.5484,37482.94199307336,31025.145006926643,0.1885265599708459,72.25344826457174,77.31394579145824
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0,0.016363001752808914,0.07445534983371149,0.4688320312596119,84.42325574095553,1773.8330229417988,1748.8392031957612,24.993819746037616,34623.634999999995,30331.362599999997,28604.5019,37445.41818596952,31801.851814030462,0.1629975123045013,83.69234285936616,79.40647135915826
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,0,-0.004601139414014854,0.058979119030907246,0.47247241582216015,81.92257211498712,1787.1993294129206,1756.5112284391932,30.688100973727387,34980.512,30542.3598,28648.64795,37082.851721030915,32878.17227896909,0.12020062605320997,79.16402786573785,78.36993966322527
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,0,-0.0017740371667116506,0.05861581840221097,0.23389162711130992,80.9317521678137,1772.0499760280436,1759.6189779569634,12.43099807108024,35180.219,30752.123199999998,28691.89215,37277.4969240521,33082.94107594789,0.11923052122285567,76.9937981982347,79.95005630777958
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113175,0,-0.016220534516795504,0.04042790508156546,0.23373695771710168,72.33285490219014,1692.0275484355807,1746.100692052687,-54.073143617106325,35307.229,30956.4142,28726.84295,37392.1420234128,33222.3159765872,0.11810119810947511,61.7629026864341,72.64024291680222
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.8808781,0,-0.025004573137704433,0.004295869501840688,0.25574866510378796,61.63728274047712,1537.3181530462098,1704.3441842513917,-167.02603120518188,35359.986,31141.3418,28758.0404,37413.28340439525,33306.68859560474,0.11613677699958684,37.518871698259375,58.758524194309395
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0,0.06489262384747163,0.06269466819669023,0.3666372970657611,72.65532318442588,1582.6227788460237,1679.9999031703182,-97.37712432429453,35545.313,31374.0724,28801.17915,37789.16017320148,33301.46582679852,0.12625277336573068,96.84455958549215,65.37544465672856
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331267,0,-0.044764146208747246,-0.014647521367893823,0.42201863530200173,59.203835518728376,1464.893322947355,1636.9785871257257,-172.0852641783706,35658.8875,31569.882800000003,28835.83065,37783.272452374506,33534.50254762549,0.11915037744094,52.94067357512959,62.43470161962705
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,0,0.012454819789339933,-0.018436459747201428,0.42369532281037126,61.256886969183704,1391.8913466968588,1587.9611390399525,-196.0697923430937,35785.5335,31761.733399999997,28878.558949999995,37818.59183937229,33752.475160627706,0.11362459298656492,61.322763306908215,70.36933215584334
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,0,-0.0012514366120863762,-0.015133315378400236,0.4221118641231606,60.921010682770266,1315.1788998146003,1533.4046911948822,-218.22579138028186,35887.64399999999,31954.9562,28918.050150000003,37861.66570971248,33913.62229028751,0.11001121777247258,60.025481313703246,58.09630606524703
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0,0.021651658139197894,0.007978873374338002,0.4287966832391862,64.5392364246184,1303.2491035414423,1487.3735736641943,-184.12447012275197,36031.9005,32162.902199999997,28959.718650000003,37993.46639364191,34070.3346063581,0.10887940221981383,82.06101349748624,67.80308603936591
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0,0.0023800945720888755,0.027037048311805867,0.4288635045209562,64.93193088050903,1286.1438887571494,1447.1276366827856,-160.98374792563618,36172.350999999995,32352.026400000002,29002.77175,38117.277584988784,34227.424415011206,0.1075366422817687,84.63323054493277,75.5732417853741
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21 23:59:59.999,1756747495.981855,1936895,22371.42068,824920009.55786,0,-0.04558573069670091,0.0053573452815502964,0.4695209764268427,52.83488614870286,1121.904146248009,1382.0829385958305,-260.1787923478214,36188.362,32516.9692,29033.95195,38113.469325097525,34263.25467490248,0.10639372542462817,29.61163522012583,65.43529308751496
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,0,0.046631590875071405,-0.011882762519084378,0.503506442594576,60.56038532808909,1113.396380507249,1328.3456269781143,-214.94924647086532,36311.699499999995,32716.6068,29076.752650000002,38217.47252888332,34405.92647111667,0.10496743777488722,82.02327044025147,65.4227120684367
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.94482046,0,-0.003049052697874255,0.03126825908215203,0.5023983901577788,59.83803773859591,1084.9436708185385,1279.6652357461992,-194.72156492766067,36440.5745,32906.921,29121.07355,38243.31547435519,34637.83352564481,0.09894141347059117,78.43647798742134,63.35712788259956
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0,0.011242742854936427,0.030033659329566476,0.5027279490146078,61.64896301417427,1083.7352666941224,1240.4792419357839,-156.74397524166147,36573.1495,33112.984599999996,29171.29745,38340.52582535322,34805.773174646776,0.09664884482279676,80.61898173768677,80.35957672178654
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.28509408,0,0.001779200431038408,0.033159228945446984,0.5022510817730844,61.94469176541546,1075.790958429192,1207.5415852344656,-131.75062680527367,36711.58899999999,33309.976200000005,29222.059449999997,38400.09892180562,35023.079078194365,0.09198784186680821,82.47565024903149,80.51036999137989
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.0460783,0,-0.008820383545342092,0.0023439595330390084,0.5051715170761448,59.491179103586894,1030.72381140192,1172.1780304679564,-141.45421906603633,36831.656,33499.791399999995,29271.30285,38363.620891809216,35299.69110819079,0.08318740226120777,73.25484228002213,78.78315808891347
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.56684417,0,-0.005467130855174918,-0.005502983007724227,0.5057371465033219,57.97199128440157,967.336914883097,1131.2098073509846,-163.8728924678876,36923.835,33686.3044,29322.673250000003,38315.340700060195,35532.3292999398,0.07537167794516444,67.58992805755388,74.44014019553585
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388716,0,0.0154706828452289,0.05811763027168593,0.5084331178180868,60.991085054002404,952.6133131674069,1095.490508514269,-142.8771953468622,37033.542499999996,33890.8794,29377.79255,38341.526729520745,35725.55827047925,0.07063781324839498,80.51309757694835,73.78595597150813
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,2023-11-29 23:59:59.999,1252586505.66259,1131353,15588.96473,591917955.4743968,0,0.0009458241348827556,0.011930494643707767,0.4938652049040423,61.17753996286484,933.0751828982175,1063.0074433910588,-129.93226049284135,37091.22,34100.1698,29433.18935,38436.67578024697,35745.76421975303,0.07254847806283922,79.81830508474575,75.973776906416
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,2023-11-30 23:59:59.999,934491058.960814,1007791,11484.45424,433772722.5045633,0,-0.0034521527611939273,0.01152133785663656,0.48992849939976557,60.04830179141873,896.7095801756514,1029.7478707479775,-133.0382905723261,37112.3365,34317.1386,29487.22105,38483.35259699192,35741.320403008074,0.07388465541596517,74.23553667685118,78.1889797795151
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,2023-12-01 23:59:59.999,1669750777.6239817,1523417,22408.27301,861977420.1631953,0,0.025409845625962824,0.025692343631217973,0.500155027229767,65.13236449157935,934.4654232827525,1010.6913812549325,-76.22595797218003,37189.9625,34555.596399999995,29544.822949999998,38722.481602522035,35657.44339747797,0.08241573798424957,90.60050668401144,81.55144948186948
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,2023-12-02 23:59:59.999,1043421976.7660652,1034690,13166.65386,514763687.5746009,0,0.019849534104810163,0.044194028321890455,0.5052153932046382,68.58136618589137,1014.6484294403708,1011.4827908920201,3.165638548350671,37309.273499999996,34807.3634,29606.905500000004,39128.717895174224,35489.82910482577,0.09753309161456757,93.46924088095113,86.10176141393794
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,2023-12-03 23:59:59.999,1059860641.0494444,1151524,13333.29632,529259227.1675092,0,0.013229540422328379,0.06742331850276506,0.49880696651028916,70.7027214934711,1107.5407741001472,1030.6943875336456,76.84638656650168,37484.74,35069.759,29669.73875,39597.14713227347,35372.33286772652,0.11270757819173746,93.98569507513012,92.68514754669758
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,2023-12-04 23:59:59.999,3285736844.1408806,2112219,38595.61905,1599710862.0871768,0,0.05050602592898157,0.12749881184769096,0.5157802501057073,77.13411519295714,1328.7451948552407,1090.3045489979647,238.44064585727597,37806.7355,35366.498,29745.587849999996,40519.90199946493,35093.56900053508,0.14352820806043542,93.68148745062969,93.71214113557033
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,2023-12-05 23:59:59.999,2890205389.4901266,2072700,34815.80813,1491813847.238968,0,0.04958717442505667,0.16537908192391781,0.4870953595864458,81.61655206315919,1653.0141262746984,1202.8464644533115,450.1676618213869,38117.4915,35677.9488,29831.55315,41968.26828239737,34266.71471760263,0.2020477545012305,95.31751955456137,94.32823402677373
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,2023-12-06 23:59:59.999,2256979505.594805,1876282,25092.62492,1101273363.0864296,0,-0.007048028149456376,0.15607201653482905,0.4322651103411817,79.12460288849707,1863.4536124150181,1334.9678940456529,528.4857183693653,38497.4505,35985.284400000004,29914.854450000003,42954.02440172524,34040.87659827476,0.2315256643670594,90.67844750032133,93.22581816850413
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,2023-12-07 23:59:59.999,2046945851.8836448,1414759,22635.67672,983629776.4938614,0,-0.011186469570312108,0.14709961520476633,0.44120620939136956,75.22635632380522,1968.0394934376018,1461.582213924043,506.4572795135589,38830.4115,36284.347200000004,29997.48125,43654.25886933606,34006.564130663945,0.24845718512852005,84.3868397378229,90.12760226423522
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,2023-12-08 23:59:59.999,1875581755.4469104,1311268,20818.67861,910357262.894073,0,0.02074843655902936,0.14188501679828525,0.4417397471263965,77.42325720119386,2099.175559840616,1589.1008831073577,510.07467673325846,39210.556,36593.4928,30084.08985,44442.40167408627,33978.71032591372,0.26685904041178476,93.38158388590013,89.48229037468145
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,2023-12-09 23:59:59.999,1096487106.564834,987352,11598.00774,510255993.8680859,0,-0.010354986383596998,0.10806621487515322,0.446299331845353,73.8313197229393,2141.5083120385243,1699.5823688935911,441.92594314493317,39528.243,36874.384000000005,30166.5598,45036.32569308688,34020.16030691312,0.27869099535169717,87.65920180157636,88.47587514176648
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,2023-12-10 23:59:59.999,830485162.5569534,830667,8841.90643,387376075.3824843,0,0.0017365305076681992,0.09549747750064674,0.44646735019325706,74.04652349555158,2156.325843680337,1790.9310638509403,365.39477982939684,39845.279500000004,37151.978200000005,30253.8623,45564.0007206872,34126.558279312805,0.2870463599426978,88.60890779432006,89.88323116059887
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,2023-12-11 23:59:59.999,3205540835.5114336,2087142,36499.24269,1525642878.1521034,0,-0.05791592552645597,-0.017568008458935247,0.477016603666796,57.13976684328782,1941.0507377737085,1820.9549986354941,120.09573913821441,40120.867,37377.197,30327.76035,45545.67890209974,34696.05509790026,0.2704234632865606,55.99105673305165,77.41972210964938
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,2023-12-12 23:59:59.999,1773961284.3375635,1526411,21394.91158,888438328.8915346,0,0.005793219467971067,-0.058559917882292534,0.44336195603359335,58.1104066521889,1769.3323985275056,1810.6304786138967,-41.29808008639111,40325.0695,37545.645,30401.6927,45632.27630319675,35017.86269680325,0.2632212104778518,55.449861111111105,66.68327521282761
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,2023-12-13 23:59:59.999,1919703389.4848804,1724659,22354.97386,935785466.0225856,0,0.033178132182793085,-0.0204205911473907,0.45682737165211035,63.27035796780849,1724.4493418699058,1793.3942512650988,-68.94490939519301,40603.807,37724.570999999996,30481.766499999998,45829.97918265174,35377.63481734826,0.2574227674095554,74.5698611111111,62.0035929850913
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,2023-12-14 23:59:59.999,1798740625.30166,1599536,20579.79343,880356342.3815118,0,0.0035743752541170792,-0.005797591762465082,0.4567181450363087,63.804797494899375,1681.8561853219871,1771.0866380764767,-89.23045275448953,40869.2415,37895.0952,30556.552799999998,46019.98346470467,35718.49953529533,0.2520595820064177,76.31695590431586,68.77889270884603
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,2023-12-15 23:59:59.999,1416898938.5099788,1323628,16321.13654,691713304.7485888,0,-0.02514884155318664,-0.05050124527433042,0.47655042659435326,57.448388770739584,1543.0088269403277,1725.471075849247,-182.46224890891926,41077.223000000005,38050.867999999995,30627.5723,46044.988699946276,36109.457300053735,0.24187446653568914,54.44829401870798,68.44503701137832
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,2023-12-16 23:59:59.999,1020469627.8857332,1180886,12193.50511,515909440.9100929,0,0.008052636724105389,-0.03284035174407962,0.4722201390322672,58.82722208606288,1443.5825623741694,1669.0933731542316,-225.51081078006223,41318.753,38218.5882,30700.490449999998,46019.67388123621,36617.832118763785,0.2275441798176345,55.356543794261505,62.04059790576179
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,2023-12-17 23:59:59.999,1161963642.9627964,1227634,13245.86404,555309260.127941,0,-0.02136759919986808,-0.05514699753434105,0.4846036316582278,53.804915429107616,1277.1689070887296,1590.7084799411311,-313.53957285240153,41525.3505,38364.4612,30771.31195,45838.78420260603,37211.91679739397,0.2077494181587236,29.663010233219254,46.48928268206293
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,2023-12-18 23:59:59.999,1936003306.0825727,1741647,23255.79871,963775419.5731498,0,0.03101295116695857,0.03404325461658919,0.49513147246623024,59.14079955687615,1234.5927508726381,1519.4853341274327,-284.89258325479454,41767.297000000006,38527.0994,30850.5113,45752.32481746408,37782.26918253593,0.19082047935561053,54.394819115676704,46.47145771438583
